stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,location_type,parent_station,stop_timezone,level_id
TB1012,1012,Ж.К. ДЪРВЕНИЦА,,42.65036392211914,23.35788345336914,0,,,
TB0127,0127,БЛ. 10 Ж.К. ЛЕВСКИ-Г,,42.71308517456055,23.37980079650879,0,,,
TB1257,1257,ПЛОЩАД  НА АВИАЦИЯТА,,42.6683349609375,23.36723518371582,0,,,
A0933,0933,КМЕТСТВО БАЛША,,42.84861755371094,23.269332885742188,0,,,
TB0197,0197,БЛ. 350 Ж.К. ЛЮЛИН-3,,42.725868225097656,23.24459457397461,0,,,
A2346,2346,ЦЕНТЪР КВ.ФИЛИПОВЦИ,,42.71971893310547,23.22119140625,0,,,
TB0178,0178,БЛ. 255 Ж.К. ДРУЖБА-2,,42.651859283447266,23.40481185913086,0,,,
TM1410,1410,28-МИ ПОЩЕНСКИ КЛОН,,42.663909912109375,23.410961151123047,0,,,
TB0610,0610,Ж.К. ЛЮЛИН-3 - УХО,,42.72172546386719,23.240510940551758,0,,,
TB6004,6004,УЛ. ДИМИТЪР ПЕТКОВ,,42.70709228515625,23.302490234375,0,,,
TB1615,1615,СТАДИОН Г. АСПАРУХОВ,,42.7076301574707,23.364429473876953,0,,,
TB0652,0652,Ж.К. ЛЮЛИН-3,,42.720523834228516,23.242568969726562,0,,,
TB2424,2424,Ж.К. ДРУЖБА -1,,42.654354095458984,23.411518096923828,0,,,
A0732,0732,ЗАСЛОН СИНАНИЦА,,42.55836486816406,23.449987411499023,0,,,
A6404,6404,МЛАДЕЖКИ ТЕАТЪР,,42.69776916503906,23.32587432861328,0,,,
A0532,0532,ДЕТСКИ ДОМ КИНОЦЕНТЪР,,42.642539978027344,23.28916358947754,0,,,
A2732,2732,ПАЗАР МАЛАШЕВЦИ,,42.71855545043945,23.35915756225586,0,,,
A1831,1831,УЛ. БАБА ТОНКА - ПО ЖЕЛАНИЕ,,42.81550598144531,23.352338790893555,0,,,
A0899,0899,КВ. СИМЕОНОВО,,42.6123161315918,23.33892822265625,0,,,
A1518,1518,СЕЛО ГОЛЯНОВЦИ,,42.82868194580078,23.239368438720703,0,,,
A0326,0326,БУЛ. К. ВЕЛИЧКОВ,,42.7005615234375,23.29669761657715,0,,,
A6028,6028,УЛ. ГЕН. ГУРКО,,42.68933868408203,23.33243179321289,0,,,
M23,23,ЛЕТИЩЕ СОФИЯ,,42.68806076049805,23.416126251220703,0,,,
TB1985,1985,УЛ. КАП. Д. СПИСАРЕВСКИ,,42.66827392578125,23.38509178161621,0,,,
A1862,1862,УЛ. ВАСИЛ КЪНЧЕВ,,42.70500564575195,23.357606887817383,0,,,
A6637,6637,ВАКЛИНОВИ КОШАРИ - ПО ЖЕЛАНИЕ,,42.51698684692383,23.347309112548828,0,,,
TB2278,2278,61-ВО ОУ,,42.73746871948242,23.290294647216797,0,,,
A2158,2158,УЛ. РИЛСКА ОБИТЕЛ,,42.70153045654297,23.378915786743164,0,,,
TM1058,1058,МЕТРОСТАНЦИЯ ОПЪЛЧЕНСКА,,42.69966506958008,23.312610626220703,0,,,
A0017,0017,20-ТИ ДКЦ,,42.67097854614258,23.282360076904297,0,,,
A0488,0488,ПРОМИШЛЕНА ЗОНА,,42.657737731933594,23.425901412963867,0,,,
TB0370,0370,БУЛ. ПРОФ.ЦВ. ЛАЗАРОВ,,42.673744201660156,23.3825740814209,0,,,
TB1608,1608,СК НА НСА - ПО ЖЕЛАНИЕ,,42.644065856933594,23.35343360900879,0,,,
TB6718,6718,ДАНОН СЕРДИКА АД,,42.69415283203125,23.298385620117188,0,,,
A1971,1971,УЛ. ЙОСИФ ЩРОСМАЙЕР,,42.71179962158203,23.300151824951172,0,,,
A0284,0284,БУЛ. АЛ. СТАМБОЛИЙСКИ,,42.699161529541016,23.310041427612305,0,,,
A2137,2137,УЛ. ПРОБУДА,,42.73801040649414,23.3256778717041,0,,,
A6428,6428,БУЛ. ПЕЙО ЯВОРОВ,,42.68098449707031,23.34996795654297,0,,,
A1364,1364,УЛ. ЦАР ИВАН АСЕН ІІ,,42.57867431640625,23.415515899658203,0,,,
TM0567,0567,БАЛКАНКАР АД,,42.68553161621094,23.274375915527344,0,,,
TM2826,2826,БУЛ. ВИТОША,,42.69496536254883,23.320096969604492,0,,,
A1616,1616,НАЧАЛО С. ДОБРОСЛАВЦИ,,42.818443298339844,23.280683517456055,0,,,
A2509,2509,ХОТЕЛ МАКСИ,,42.64295196533203,23.336620330810547,0,,,
TM0797,0797,КАТОЛИЧЕСКИ ГРОБИЩЕН ПАРК,,42.71611404418945,23.340124130249023,0,,,
A0347,0347,БУЛ. НИКОЛА ПЕТКОВ,,42.66964340209961,23.25440216064453,0,,,
A6529,6529,УЛ.БЕЛИ БРОД - ВРЕМЕННА,,42.69512939453125,23.220420837402344,0,,,
OM_N17,,,,42.69050598144531,23.336511611938477,3,OMSt,,-2
A6456,6456,УЛ. 6-ТИ СЕПТЕМВРИ,,42.69451904296875,23.33079719543457,0,,,
A2425,2425,БОЛНИЦАТА КВ. ДРАГАЛЕВЦИ,,42.613304138183594,23.314504623413086,0,,,
A1228,1228,КВ. ФАКУЛТЕТА,,42.69824981689453,23.27228355407715,0,,,
A1545,1545,СЕЛО КЪТИНА,,42.8452033996582,23.319114685058594,0,,,
A0471,0471,ГАРА ПОДУЯНЕ,,42.69709014892578,23.35357093811035,0,,,
TM0035,0035,КВ. ГАРА ИСКЪР,,42.6625862121582,23.4148006439209,0,,,
M4,4,ВАРДАР,,42.705875396728516,23.284894943237305,0,,,
A0757,0757,ИНЖСТРОЙ СОФИЯ АД,,42.718223571777344,23.291656494140625,0,,,
A2088,2088,УЛ. ОРЕХОВА ГОРА,,42.669010162353516,23.29791259765625,0,,,
A1703,1703,МАГАЗИН ВИТОША,,42.713321685791016,23.248737335205078,0,,,
A2510,2510,ПО ЖЕЛАНИЕ,,42.68807601928711,23.451765060424805,0,,,
A2127,2127,УЛ. ПОП ГРУЙО,,42.7071418762207,23.379220962524414,0,,,
A6500,6500,СУ 130 СТ. КАРАДЖА,,42.70379638671875,23.3770809173584,0,,,
A1509,1509,СЕЛИМИЦА,,42.6198844909668,23.189044952392578,0,,,
A1814,1814,УЛ. 640,,42.68031311035156,23.246044158935547,0,,,
A1869,1869,УЛ. ВИТИНЯ,,42.705482482910156,23.3696346282959,0,,,
A2203,2203,УЛ. ТЕМЕНУГА - ПО ЖЕЛАНИЕ,,42.82687759399414,23.35342788696289,0,,,
A2811,2811,УЛ. САВА ФИЛАРЕТОВ,,42.72969436645508,23.299238204956055,0,,,
A1188,1188,ОКОЛОВРЪСТЕН ПЪТ,,42.76259231567383,23.275144577026367,0,,,
TB1754,1754,УЛ. ВИТИНЯ,,42.70875930786133,23.369178771972656,0,,,
A1878,1878,УЛ. ВИХРЕН,,42.66473388671875,23.274930953979492,0,,,
TM0010,0010,14-ТИ ДКЦ,,42.67972183227539,23.311365127563477,0,,,
A2504,2504,УЛ. ХАН КРУМ КВ. МАКСИМ ГОРКИ,,42.773319244384766,23.184974670410156,0,,,
A6248,6248,БЛ. 541 Ж.К. ЛЮЛИН 5,,42.712860107421875,23.238969802856445,0,,,
A0507,0507,ГРОБИЩЕН ПАРК НЕГОВАН,,42.766822814941406,23.40880584716797,0,,,
TB0681,0681,Ж.К. ОБЕЛЯ-2,,42.74633026123047,23.28077507019043,0,,,
A1832,1832,УЛ. БАБА ТОНКА - ПО ЖЕЛАНИЕ,,42.81523895263672,23.35211181640625,0,,,
A1205,1205,ОПИТНА СТАНЦИЯ,,42.74143981933594,23.40456771850586,0,,,
TM0320,0320,БУЛ. ДЖАВАХАРЛАЛ НЕРУ,,42.71562194824219,23.2612361907959,0,,,
A2164,2164,УЛ. РОЯК,,42.713375091552734,23.342809677124023,0,,,
A2214,2214,УЛ. ТОДОРИНИ КУКЛИ,,42.70217514038086,23.35862159729004,0,,,
A1715,1715,ОБЩИНА ЛЮЛИН,,42.71506881713867,23.250455856323242,0,,,
A0818,0818,КВ. ВЕРДИКАЛ,,42.71986389160156,23.130935668945312,0,,,
A1395,1395,БЪЛГАРСКА ТЕЛЕГРАФНА АГЕНЦИЯ,,42.68594741821289,23.344261169433594,0,,,
A1005,1005,ЛЕТИЩЕ ДОБРОСЛАВЦИ,,42.81336212158203,23.279438018798828,0,,,
A1467,1467,РЕЗИДЕНЦИЯ ВРАНА,,42.63493347167969,23.436141967773438,0,,,
TM1979,1979,УЛ. КАП. Д. СПИСАРЕВСКИ,,42.672672271728516,23.38789176940918,0,,,
A6602,6602,БУЛ. ВАРНА,,42.712364196777344,23.1514892578125,0,,,
A0093,0093,31-ВО СУЧЕМ,,42.6866340637207,23.35279655456543,0,,,
A2652,2652,Ж.К. СОФИЯ ПАРК,,42.619537353515625,23.369035720825195,0,,,
A0468,0468,ГАРА ПОДУЯНЕ,,42.69606018066406,23.354768753051758,0,,,
TB0653,0653,Ж.К. ЛЮЛИН-3,,42.720947265625,23.24207878112793,0,,,
A1233,1233,УЛ. КРАЛИ МАРКО,,42.781700134277344,23.499919891357422,0,,,
A2313,2313,ХЛЕБОЗАВОДА,,42.660343170166016,23.320716857910156,0,,,
A2075,2075,УЛ. ОДРИН,,42.699440002441406,23.303890228271484,0,,,
TB2779,2779,Аджибадем сити клиник,,42.665069580078125,23.326528549194336,0,,,
A2259,2259,УЛ. ЧЕРКОВНА,,42.6936149597168,23.3510684967041,0,,,
A1095,1095,МОСТА НА ВЛАДАЙСКА РЕКА,,42.71640396118164,23.352346420288086,0,,,
A1534,1534,СЕЛО ЖИТЕН,,42.818599700927734,23.251209259033203,0,,,
A2698,2698,ЗАСЛОН БАЙ КРЪСТЬО - ПО ЖЕЛАНИЕ,,42.604549407958984,23.300718307495117,0,,,
A0452,0452,ГАРА ЗАХАРНА ФАБРИКА,,42.712459564208984,23.291343688964844,0,,,
TB1824,1824,УЛ. АЛЕКСАНДЪР ЖЕНДОВ,,42.6806640625,23.357158660888672,0,,,
A1650,1650,НАЧАЛО С. ГОЛЯНОВЦИ,,42.82598876953125,23.242395401000977,0,,,
A1900,1900,УЛ. ГЕН. НИКОЛА ЖЕКОВ,,42.734073638916016,23.30902671813965,0,,,
A1943,1943,УЛ. СТАРА ПЛАНИНА,,42.71168899536133,23.14450454711914,0,,,
A6243,6243,БУЛ. БЪЛГАРИЯ,,42.66572952270508,23.28676414489746,0,,,
A0453,0453,ГАРА ИВАНЯНЕ,,42.71704864501953,23.17008399963379,0,,,
A6132,6132,УМБАЛСМ ПИРОГОВ,,42.69001388549805,23.30590057373047,0,,,
TM0910,0910,МЕТРОСТАНЦИЯ ВИТОША,,42.66059875488281,23.31708526611328,0,,,
A1353,1353,ПО ЖЕЛАНИЕ,,42.707576751708984,23.497920989990234,0,,,
A0969,0969,ПАЗАРА МЛАДОСТ 1,,42.65279769897461,23.373842239379883,0,,,
A2190,2190,УЛ. СТОЯН МИХАЙЛОВСКИ,,42.672428131103516,23.335548400878906,0,,,
TB0517,0517,ДЕПО ИСКЪР,,42.65448760986328,23.4111328125,0,,,
A0807,0807,КВ. БОЯНА,,42.649410247802734,23.26448631286621,0,,,
M20,20,ДРУЖБА,,42.65874481201172,23.39455795288086,0,,,
A1521,1521,СЕЛО ГОРНИ БОГРОВ,,42.7181510925293,23.529285430908203,0,,,
TB6411,6411,БУЛ. ПРАГА,,42.688743591308594,23.3131103515625,0,,,
A0858,0858,КВ. КУМАРИЦА,,42.80089569091797,23.34037971496582,0,,,
A1552,1552,КМЕТСТВО МЪРЧАЕВО,,42.60007858276367,23.170249938964844,0,,,
A1226,1226,29-ТИ ДКЦ,,42.664306640625,23.297697067260742,0,,,
A2249,2249,УЛ. ЦАР СИМЕОН,,42.70561981201172,23.298803329467773,0,,,
A1826,1826,УЛ. АНГЕЛ ВОЙВОДА,,42.70661163330078,23.358007431030273,0,,,
A1214,1214,РАЗКЛОНА ЗА ВОЛУЯК,,42.775108337402344,23.250499725341797,0,,,
TB2080,2080,УЛ. ОПЪЛЧЕНСКА,,42.713417053222656,23.315715789794922,0,,,
TM2098,2098,УЛ. ОСВОБОЖДЕНИЕ,,42.694515228271484,23.292278289794922,0,,,
TB0325,0325,БУЛ. К. ВЕЛИЧКОВ,,42.706993103027344,23.299978256225586,0,,,
A1193,1193,УМБАЛ СВ. АННА,,42.662113189697266,23.376373291015625,0,,,
A2729,2729,РАЗКЛОНА ЗА КВ. ВИДНИТЕ,,42.656925201416016,23.45652198791504,0,,,
A0579,0579,СОФИЯ ТЕХ ПАРК,,42.66554641723633,23.371841430664062,0,,,
A6512,6512,БУЛ. АКАД. ИВ. ГЕШОВ,,42.67908477783203,23.301807403564453,0,,,
M208,208,СЕРДИКА 2,,42.69874572753906,23.322078704833984,0,,,
A0037,0037,53-ТО ОУ,,42.67683792114258,23.234962463378906,0,,,
A6166,6166,СЕЛО ЧЕПИНЦИ,,42.7584228515625,23.426179885864258,0,,,
A6429,6429,БИСТРИШКО ШОСЕ,,42.6165657043457,23.36463737487793,0,,,
TM1727,1727,ТЕАТЪР СОФИЯ,,42.69622802734375,23.345945358276367,0,,,
A1306,1306,ПЛ. РУЧЕЙ,,42.67652893066406,23.297157287597656,0,,,
A0373,0373,БУЛ. ХРИСТОФОР КОЛУМБ,,42.660884857177734,23.39143943786621,0,,,
A6565,6565,УЛ. БЯЛАТА ЧЕШМА - ПО ЖЕЛАНИЕ,,42.645965576171875,23.24472427368164,0,,,
A2491,2491,МЕТРОСТАНЦИЯ БИЗНЕС ПАРК,,42.62816619873047,23.37347412109375,0,,,
A2814,2814,УЛ. ВАСИЛ ЛЕВСКИ,,42.746238708496094,23.606143951416016,0,,,
A2238,2238,УЛ. ХРИСТО БОТЕВ,,42.760868072509766,23.20183563232422,0,,,
A2097,2097,УЛ. ОРЯХОВО,,42.71031951904297,23.292802810668945,0,,,
A6320,6320,УЛ. Н. КОПЕРНИК,,42.68291473388672,23.364334106445312,0,,,
TB2124,2124,УЛ. ПОП ГРУЙО,,42.710411071777344,23.37950325012207,0,,,
A1396,1396,ВИСШЕ УЧИЛИЩЕ ПО ТЕЛЕКОМУНИКАЦИИ И ПОЩИ,,42.65575408935547,23.349388122558594,0,,,
A0932,0932,КМЕТСТВО БАЛША,,42.848575592041016,23.269521713256836,0,,,
A0982,0982,КРАЯ НА КВ. МИХАЙЛОВО,,42.6851692199707,23.1197509765625,0,,,
A0908,0908,ПЪТЕН ВЪЗЕЛ ФИЛИПОВЦИ,,42.7183837890625,23.236021041870117,0,,,
A1858,1858,УЛ. БЯЛО МОРЕ,,42.69904708862305,23.33916664123535,0,,,
TM1594,1594,СОФИЯ МЕД АД,,42.65966033935547,23.415061950683594,0,,,
A0169,0169,МЕТРОСТАНЦИЯ АЛ. МАЛИНОВ,,42.6461296081543,23.37555503845215,0,,,
A0844,0844,КВ. ИЗГРЕВ,,42.71538543701172,23.172578811645508,0,,,
TM1737,1737,ПГД ЕЛИСАВЕТА ВАЗОВА,,42.68092346191406,23.307327270507812,0,,,
A1220,1220,УЛ. ЗОРНИЦА,,42.76385498046875,23.24390983581543,0,,,
A1278,1278,ПЛ. ЛЪВОВ МОСТ,,42.704498291015625,23.324987411499023,0,,,
A1015,1015,Ж.К. ДЪРВЕНИЦА,,42.65104293823242,23.358919143676758,0,,,
TM0596,0596,Ж.К. ГЕО МИЛЕВ,,42.67714309692383,23.369770050048828,0,,,
TM0379,0379,ЖЕНСКИ ПАЗАР,,42.700382232666016,23.31778907775879,0,,,
A1223,1223,УЛ. НАДЕЖДА,,42.75415802001953,23.43475341796875,0,,,
A2331,2331,ЦАРЕВА МАХАЛА,,42.524497985839844,23.36017417907715,0,,,
A6245,6245,УЛ. РЕЗБАРСКА - ВРЕМЕННА,,42.70759963989258,23.341829299926758,0,,,
A0307,0307,БУЛ. ВЪЗКРЕСЕНИЕ,,42.69446563720703,23.292015075683594,0,,,
A6920,6920,УЛ. ТИРАНА,,42.66035842895508,23.399850845336914,0,,,
TB0355,0355,БУЛ. ПЕНЧО СЛАВЕЙКОВ,,42.687381744384766,23.31080436706543,0,,,
TB0647,0647,ПК СПАРТАК,,42.67554473876953,23.31501007080078,0,,,
A2187,2187,УЛ. СТАРА ПЛАНИНА,,42.85036087036133,23.267255783081055,0,,,
TM0386,0386,УАСГ,,42.68568420410156,23.330678939819336,0,,,
A0866,0866,КВ. МАНАСТИРСКИ ЛИВАДИ,,42.656795501708984,23.284433364868164,0,,,
TB0443,0443,УМБАЛ СВ. ЕКАТЕРИНА,,42.68604278564453,23.311748504638672,0,,,
A0798,0798,КАУЧУКОВ ЗАВОД ЗЕБРА - ПО ЖЕЛАНИЕ,,42.82084655761719,23.365440368652344,0,,,
A1202,1202,ОПИТНА СТАНЦИЯ,,42.62192916870117,23.451120376586914,0,,,
TB6604,6604,МС МУСАГЕНИЦА,,42.65802001953125,23.365922927856445,0,,,
TM1932,1932,УЛ. ДОБРОТИЧ,,42.693023681640625,23.281646728515625,0,,,
A0527,0527,ДЕТСКИ ДОМ,,42.674007415771484,23.43087387084961,0,,,
A1075,1075,ДАНОН СЕРДИКА АД,,42.693546295166016,23.299409866333008,0,,,
A1379,1379,ПО ЖЕЛАНИЕ,,42.71158981323242,23.19198989868164,0,,,
A1998,1998,УЛ. КНЯЗ БОРИС I,,42.7047233581543,23.322837829589844,0,,,
A2460,2460,ГАРА КУРИЛО,,42.81855010986328,23.356334686279297,0,,,
A2276,2276,144-ТО СОУ,,42.64476013183594,23.37871742248535,0,,,
TM1933,1933,УЛ. ДОБРОТИЧ,,42.6933479309082,23.282203674316406,0,,,
A1806,1806,УЛ. 6-ТИ СЕПТЕМВРИ,,42.6865348815918,23.324262619018555,0,,,
A2226,2226,УЛ. ХАЙДУТ СИДЕР,,42.70891571044922,23.286832809448242,0,,,
TB1134,1134,НДК,,42.68559646606445,23.317272186279297,0,,,
A0043,0043,8-МИ ДКЦ,,42.72826385498047,23.291210174560547,0,,,
A0094,0094,НЦ ПО РЕХАБИЛИТАЦИЯ,,42.676292419433594,23.268312454223633,0,,,
A0461,0461,ГАРА ОБЕЛЯ,,42.73887252807617,23.264400482177734,0,,,
TM0582,0582,КВ. МАНАСТИРСКИ ЛИВАДИ - ЗАПАД,,42.6615104675293,23.28427505493164,0,,,
A1207,1207,ОПИТНА СТАНЦИЯ,,42.622596740722656,23.450435638427734,0,,,
A1309,1309,ПЛ. СРЕД СЕЛО,,42.6612663269043,23.24374771118164,0,,,
TM0013,0013,140-ТО СОУ,,42.746158599853516,23.27478790283203,0,,,
A2117,2117,УЛ. ПОДУЕНСКА,,42.700767517089844,23.35148048400879,0,,,
A1633,1633,ХЮНДАЙ БЪЛГАРИЯ,,42.74440002441406,23.318035125732422,0,,,
A1985,1985,УЛ. КАП. Д. СПИСАРЕВСКИ,,42.66827392578125,23.38509178161621,0,,,
TB0646,0646,Ж.К. ЛЕВСКИ Г,,42.71211242675781,23.388059616088867,0,,,
TM1996,1996,ПЛ. ГАРИБАЛДИ,,42.69376754760742,23.322738647460938,0,,,
A6251,6251,БУЛ.ЧЕРНИ ВРЪХ,,42.65680694580078,23.31768798828125,0,,,
A2029,2029,УЛ. ЛИЛЯЧЕ,,42.68651580810547,23.266050338745117,0,,,
A2043,2043,УЛ. МАЛОМИР,,42.65566635131836,23.265546798706055,0,,,
A0925,0925,БАЛКАНКЕРАМИК АД - ПО ЖЕЛАНИЕ,,42.80657196044922,23.347957611083984,0,,,
A1948,1948,УЛ. ЗОГРАФСКИ МАНАСТИР,,42.70669174194336,23.292194366455078,0,,,
A1477,1477,УЛ. ДЕТЕЛИНА,,42.71833801269531,23.2279052734375,0,,,
A2414,2414,ЧИТАЛИЩЕ СВЕТЛИНА,,42.602012634277344,23.475635528564453,0,,,
A6134,6134,Ж.К. ЛАГЕРА,,42.685089111328125,23.296369552612305,0,,,
TM1046,1046,МЕТРОСТАНЦИЯ ВАРДАР,,42.70558547973633,23.284053802490234,0,,,
A0495,0495,ГОРСКО СТОПАНСТВО,,42.77097702026367,23.4393310546875,0,,,
A1342,1342,ПК ДИАНА,,42.66624450683594,23.34224510192871,0,,,
A2140,2140,УЛ. ПРОМИШЛЕНА,,42.689857482910156,23.250791549682617,0,,,
M312,312,БЪЛГАРИЯ,,42.67939376831055,23.300979614257812,0,,,
A1301,1301,ПЛ. РУЧЕЙ,,42.6769905090332,23.297924041748047,0,,,
A1938,1938,УЛ. ДРАВА,,42.71781921386719,23.217893600463867,0,,,
A6686,6686,УЛ. ВАСИЛ ЛЕВСКИ - ВРЕМЕННА,,42.79551315307617,23.335508346557617,0,,,
A6139,6139,УЛ.ОМАЯ,,42.67005157470703,23.247060775756836,0,,,
TB1894,1894,УЛ. ГЕН. НИКОЛА ГЕНЕВ,,42.71623611450195,23.26831817626953,0,,,
TB1875,1875,УЛ. ВИХРЕН,,42.66530990600586,23.275306701660156,0,,,
A1563,1563,СЕЛО ЧЕПИНЦИ,,42.75746154785156,23.425621032714844,0,,,
A1652,1652,ПРОМИШЛЕНА ЗОНА ГОРНИ ЛОЗЕН,,42.614540100097656,23.460357666015625,0,,,
TB2380,2380,ЮЖЕН ПАРК,,42.674598693847656,23.309349060058594,0,,,
A0776,0776,УЛ. КАЛОЯНОВО,,42.670352935791016,23.25786781311035,0,,,
A0930,0930,КИНОЦЕНТЪР БОЯНА,,42.641693115234375,23.293046951293945,0,,,
TB0406,0406,БУЛ. ПАНЧО ВЛАДИГЕРОВ,,42.72312927246094,23.25921630859375,0,,,
M315,315,ОВЧА КУПЕЛ,,42.68368911743164,23.269960403442383,0,,,
A1967,1967,КВ. КИНОЦЕНТЪР,,42.64870071411133,23.294771194458008,0,,,
A6099,6099,КВ. ГРАДОМАН,,42.68667221069336,23.139795303344727,0,,,
A1465,1465,НИМ,,42.657325744628906,23.27349281311035,0,,,
A1912,1912,УЛ. ГОЦЕ ДЕЛЧЕВ,,42.712554931640625,23.273866653442383,0,,,
A2470,2470,ТОЛУМСКА МАХАЛА - ПО ЖЕЛАНИЕ,,42.598106384277344,23.162233352661133,0,,,
A0467,0467,ГАРА ПОДУЯНЕ,,42.697547912597656,23.354448318481445,0,,,
A1578,1578,ТЮФ,,42.67607498168945,23.401214599609375,0,,,
A6681,6681,УЛ. КРУШАТА - ВРЕМЕННА,,42.79341506958008,23.329437255859375,0,,,
A1268,1268,ПЛ. БИРИМИРЦИ,,42.73777389526367,23.343664169311523,0,,,
A1666,1666,УЛ. ЦАР ИВАН ШИШМАН,,42.57958984375,23.418060302734375,0,,,
TM0476,0476,Гара София север,,42.72684097290039,23.315021514892578,0,,,
A2315,2315,ХЛЕБОЗАВОД БОТУНЕЦ АД,,42.73739242553711,23.510528564453125,0,,,
TB1941,1941,УЛ. ДУНАВ,,42.70773696899414,23.32933807373047,0,,,
A1684,1684,НАЧАЛО КВ. ТРЕБИЧ - ПО ЖЕЛАНИЕ,,42.771697998046875,23.31584930419922,0,,,
A6033,6033,УЛ. ВИТИНЯ,,42.70719909667969,23.369646072387695,0,,,
TB1930,1930,УЛ. ДИМИТЪР ПЕШЕВ,,42.64041519165039,23.413095474243164,0,,,
A1199,1199,УЛ. ВРЪХ МАНЧО,,42.72151184082031,23.280363082885742,0,,,
A2157,2157,УЛ. РЕСЕНСКА ПОЛЯНА,,42.70960998535156,23.345314025878906,0,,,
A6403,6403,МЛАДЕЖКИ ТЕАТЪР,,42.698055267333984,23.327075958251953,0,,,
A0904,0904,КВ. СЛАВОВЦИ - ПО ЖЕЛАНИЕ,,42.79176712036133,23.33453369140625,0,,,
A1539,1539,СЕЛО КОКАЛЯНЕ,,42.57684326171875,23.414506912231445,0,,,
A0282,0282,БУЛ. АЛ. СТАМБОЛИЙСКИ,,42.701820373535156,23.2854061126709,0,,,
TM0851,0851,КВ. КНЯЖЕВО,,42.65858840942383,23.24135398864746,0,,,
TM0353,0353,БУЛ. ПАТРИАРХ ЕВТИМИЙ,,42.68952178955078,23.319164276123047,0,,,
A2283,2283,152-РО ОУ,,42.603248596191406,23.175479888916016,0,,,
A2350,2350,НАЧАЛО С. ЖИТЕН,,42.81128692626953,23.25613021850586,0,,,
A0617,0617,ЛТУ,,42.65313720703125,23.359683990478516,0,,,
TM1165,1165,10-ТИ ДКЦ,,42.701263427734375,23.292001724243164,0,,,
A0070,0070,РЦ ПО ПРОТЕЗИРАНЕ,,42.676300048828125,23.249563217163086,0,,,
A1683,1683,НАЧАЛО КВ. ТРЕБИЧ - ПО ЖЕЛАНИЕ,,42.77134704589844,23.31566619873047,0,,,
A2604,2604,УЛ. ИСКЪР БОЖУРИЩЕ,,42.76771545410156,23.193910598754883,0,,,
A2592,2592,КОКАЛЯНСКО ХАНЧЕ,,42.58228302001953,23.42442512512207,0,,,
A6484,6484,БЛ.207 Ж.К.ОБЕЛЯ 2,,42.74544906616211,23.268999099731445,0,,,
A1419,1419,ПРОСТОР,,42.6955451965332,23.244091033935547,0,,,
A1222,1222,УЛ. НАДЕЖДА,,42.753929138183594,23.434799194335938,0,,,
A0457,0457,ГАРА КУРИЛО - ПО ЖЕЛАНИЕ,,42.81807327270508,23.355907440185547,0,,,
M3,3,ЗАПАДЕН ПАРК,,42.711212158203125,23.2703914642334,0,,,
A1514,1514,КМЕТСТВО ВЛАДАЯ,,42.62852096557617,23.195772171020508,0,,,
A2363,2363,ПЛ. ВИТОША,,42.756019592285156,23.429954528808594,0,,,
A1849,1849,УЛ. БУРЯ,,42.66858673095703,23.24445152282715,0,,,
A6519,6519,УЛ. ТИРАНА,,42.66041946411133,23.39988136291504,0,,,
A6678,6678,УЛ. КАЛИМАНЦИ - ВРЕМЕННА,,42.6875,23.365549087524414,0,,,
A1523,1523,СЕЛО ГОРНИ ЛОЗЕН,,42.60150146484375,23.48297691345215,0,,,
A1958,1958,УЛ. ИЛИЯ БЕШКОВ,,42.662174224853516,23.404712677001953,0,,,
A2224,2224,УЛ. УРАЛ,,42.67734909057617,23.24092674255371,0,,,
A2735,2735,УЛ. 746 - ПО ЖЕЛАНИЕ,,42.69545364379883,23.25478172302246,0,,,
A0738,0738,ЗЕЛЕНЧУКОВА ГРАДИНА,,42.7442741394043,23.409128189086914,0,,,
A0746,0746,СОФАРМА АД,,42.7360725402832,23.317684173583984,0,,,
TB2107,2107,МЕТРОСТАНЦИЯ ХАДЖИ ДИМИТЪР,,42.70342254638672,23.354555130004883,0,,,
A0975,0975,СОФИЯ МЕД АД,,42.659629821777344,23.41510009765625,0,,,
A1749,1749,ТЕЦ ИЗТОК,,42.65098190307617,23.41390037536621,0,,,
TB0866,0866,КВ. МАНАСТИРСКИ ЛИВАДИ,,42.656795501708984,23.284433364868164,0,,,
A1830,1830,УЛ. АТАНАС УЗУНОВ,,42.6907958984375,23.363765716552734,0,,,
A2618,2618,УЛ. ЕДЕЛВАЙС - ПО ЖЕЛАНИЕ,,42.78956604003906,23.30935287475586,0,,,
A2071,2071,УЛ. ОБОРИЩЕ,,42.692657470703125,23.354965209960938,0,,,
A2412,2412,ЦЕНТЪР ДОЛНИ ЛОЗЕН,,42.603633880615234,23.494098663330078,0,,,
A1499,1499,НАЧАЛО С. ВЛАДАЯ - ПО ЖЕЛАНИЕ,,42.634525299072266,23.195650100708008,0,,,
A6018,6018,кв. Бузема-временна,,42.681640625,23.255138397216797,0,,,
TB6233,6233,Ж.К. МОТОПИСТА,,42.669532775878906,23.291725158691406,0,,,
A1546,1546,СЕЛО ЛОКОРСКО,,42.79448699951172,23.4478759765625,0,,,
A1335,1335,ПЛАЖА ПАНЧАРЕВО - ПО ЖЕЛАНИЕ,,42.58792495727539,23.4199275970459,0,,,
TB1034,1034,УМБАЛ АЛЕКСАНДРОВСКА,,42.686275482177734,23.308271408081055,0,,,
